timestamp,request_id,user_id,service_name,endpoint,http_method,status_code,response_time_ms,region,error_type
2026-04-12T06:34:51Z,R20484,U0886,order-service,/orders/create,GET,200,126,ap-east,
2026-04-12T06:34:56Z,R46938,U2354,notification-service,/notifications/send,GET,200,159,eu-west,
2026-04-12T06:35:05Z,R17084,U0892,search-service,/search,GET,200,615,us-east,
2026-04-12T06:35:13Z,R32193,U0630,auth-service,/login,POST,200,39,eu-central,
2026-04-12T06:35:16Z,R11529,U0048,auth-service,/token/refresh,PUT,201,20,eu-west,
2026-04-12T06:35:47Z,R25270,U0754,auth-service,/register,POST,200,68,ap-east,
2026-04-12T06:36:19Z,R34162,U1960,auth-service,/token/refresh,POST,200,157,eu-west,
2026-04-12T06:36:40Z,R08659,U2114,notification-service,/notifications/preferences,GET,200,105,eu-west,
2026-04-12T06:36:46Z,R12230,U0545,auth-service,/register,POST,200,20,eu-west,
2026-04-12T06:36:46Z,R38752,U0249,order-service,/orders/update,GET,400,260,eu-west,
2026-04-12T06:36:48Z,R25451,U1710,order-service,/orders/history,GET,400,267,eu-west,
2026-04-12T06:36:54Z,R09586,U1540,search-service,/search/results,GET,204,1381,us-east,
2026-04-12T06:36:57Z,R43587,U1985,payment-service,/payments/confirm,POST,403,226,eu-west,
2026-04-12T06:37:08Z,R33068,U0693,payment-service,/payments/confirm,POST,200,78,eu-central,
2026-04-12T06:37:26Z,R07966,U0673,payment-service,/payments,GET,500,1548,eu-central,DatabaseError
2026-04-12T06:37:35Z,R29255,U0908,order-service,/orders/checkout,PUT,200,433,eu-west,
2026-04-12T06:37:43Z,R17357,U1634,payment-service,/payments,POST,201,792,eu-west,
2026-04-12T06:37:43Z,R23733,U0397,auth-service,/register,POST,200,86,eu-west,
2026-04-12T06:38:04Z,R01360,U2329,notification-service,/notifications/preferences,PUT,401,94,us-east,
2026-04-12T06:38:13Z,R49562,U0117,notification-service,/notifications/send,POST,400,183,ap-east,
2026-04-12T06:38:19Z,R27324,U2444,order-service,/orders/create,POST,201,245,eu-west,
2026-04-12T06:38:21Z,R04427,U1678,search-service,/search/results,GET,200,419,eu-central,
2026-04-12T06:38:22Z,R25511,U2478,order-service,/orders/checkout,GET,200,1342,eu-west,
2026-04-12T06:38:23Z,R18089,U1118,order-service,/orders/create,PUT,200,230,eu-west,
2026-04-12T06:39:07Z,R10785,U0624,payment-service,/payments/refund,POST,301,296,eu-west,
2026-04-12T06:39:49Z,R15000,U0265,notification-service,/notifications/send,GET,200,249,us-east,
2026-04-12T06:40:17Z,R20975,U0778,order-service,/orders/update,GET,200,347,eu-west,
2026-04-12T06:40:27Z,R43046,U0937,search-service,/search,GET,200,301,us-east,
2026-04-12T06:40:37Z,R16446,U1858,payment-service,/payments/status,POST,200,529,ap-east,
2026-04-12T06:40:44Z,R27727,U1438,notification-service,/notifications/preferences,GET,200,73,eu-west,
2026-04-12T06:40:54Z,R03834,U2017,order-service,/orders/update,PUT,204,290,eu-central,
2026-04-12T06:40:58Z,R39169,U2152,order-service,/orders/update,POST,200,229,eu-west,
2026-04-12T06:41:03Z,R40613,U0678,order-service,/orders/update,GET,200,161,eu-central,
2026-04-12T06:41:46Z,R22064,U0297,order-service,/orders/history,GET,301,240,eu-central,
2026-04-12T06:41:52Z,R42868,U1113,notification-service,/notifications/status,POST,200,215,eu-west,
2026-04-12T06:42:03Z,R34455,U1338,order-service,/orders,GET,201,165,us-east,
2026-04-12T06:42:17Z,R35084,U2357,auth-service,/register,POST,200,192,eu-west,
2026-04-12T06:42:22Z,R14174,U1019,auth-service,/password/reset,POST,200,35,eu-west,
2026-04-12T06:42:27Z,R14083,U0750,payment-service,/payments/confirm,GET,200,243,ap-east,
2026-04-12T06:42:57Z,R35006,U2478,order-service,/orders,POST,200,147,eu-west,
2026-04-12T06:43:07Z,R40303,U0781,auth-service,/logout,POST,200,183,eu-west,
2026-04-12T06:43:18Z,R00903,U1789,auth-service,/register,POST,404,58,eu-central,
2026-04-12T06:43:23Z,R10869,U1430,auth-service,/password/reset,POST,200,258,eu-west,
2026-04-12T06:43:31Z,R12955,U1854,auth-service,/login,PUT,200,157,us-east,
2026-04-12T06:43:38Z,R26529,U0320,auth-service,/register,GET,200,126,eu-west,
2026-04-12T06:43:39Z,R49692,U1894,auth-service,/password/reset,POST,200,107,eu-west,
2026-04-12T06:43:46Z,R21232,U1823,search-service,/search/filter,GET,200,1629,eu-central,
2026-04-12T06:43:59Z,R15994,U0206,order-service,/orders/update,GET,200,364,eu-central,
2026-04-12T06:44:02Z,R09342,U1377,order-service,/orders/history,POST,200,79,eu-west,
2026-04-12T06:44:02Z,R11420,U1951,notification-service,/notifications/status,GET,200,92,ap-east,
2026-04-12T06:44:04Z,R41005,U0567,search-service,/search/filter,GET,200,492,ap-east,
2026-04-12T06:44:33Z,R24753,U0134,payment-service,/payments/status,POST,200,1651,eu-west,
2026-04-12T06:44:36Z,R38555,U0277,payment-service,/payments/refund,POST,200,292,eu-central,
2026-04-12T06:45:35Z,R05282,U1868,notification-service,/notifications/send,GET,200,231,eu-west,
2026-04-12T06:45:35Z,R06195,U2495,order-service,/orders/create,GET,400,297,eu-west,
2026-04-12T06:45:42Z,R48808,U1596,order-service,/orders/checkout,POST,200,190,us-east,
2026-04-12T06:45:42Z,R49516,U1680,auth-service,/token/refresh,POST,201,95,eu-west,
2026-04-12T06:45:45Z,R11389,U0573,auth-service,/register,GET,201,161,eu-west,
2026-04-12T06:46:02Z,R49581,U0438,order-service,/orders/create,GET,502,2279,eu-west,UpstreamFailure
2026-04-12T06:46:08Z,R05463,U2415,payment-service,/payments/status,POST,503,1706,eu-central,Timeout
2026-04-12T06:46:43Z,R16986,U0485,payment-service,/payments/refund,GET,204,1865,eu-west,
2026-04-12T06:47:04Z,R03298,U1911,search-service,/search,GET,503,1479,us-east,Timeout
2026-04-12T06:47:28Z,R27616,U2467,payment-service,/payments/confirm,POST,502,921,eu-central,UpstreamFailure
2026-04-12T06:47:52Z,R20050,U1671,search-service,/search/filter,GET,200,516,eu-west,
2026-04-12T06:47:54Z,R32793,U0713,search-service,/search/autocomplete,GET,301,727,eu-west,
2026-04-12T06:48:03Z,R44547,U1723,order-service,/orders,GET,429,135,eu-west,
2026-04-12T06:48:18Z,R08368,U2127,notification-service,/notifications/send,POST,200,133,eu-central,
2026-04-12T06:48:22Z,R48949,U0360,notification-service,/notifications/send,GET,200,237,eu-central,
2026-04-12T06:48:25Z,R41218,U0677,order-service,/orders,POST,200,253,eu-central,
2026-04-12T06:48:26Z,R05869,U0428,payment-service,/payments/status,GET,200,995,eu-west,
2026-04-12T06:48:44Z,R39180,U1489,auth-service,/password/reset,POST,200,55,eu-west,
2026-04-12T06:48:47Z,R40791,U0772,search-service,/search/filter,GET,200,964,ap-east,
2026-04-12T06:49:40Z,R07877,U2472,search-service,/search/autocomplete,GET,200,327,eu-central,
2026-04-12T06:49:53Z,R13289,U0409,auth-service,/logout,POST,201,103,eu-central,
2026-04-12T06:50:03Z,R36804,U1954,search-service,/search,GET,200,517,eu-west,
2026-04-12T06:50:12Z,R01851,U1048,auth-service,/password/reset,POST,201,74,eu-central,
2026-04-12T06:50:12Z,R47110,U1127,order-service,/orders/create,GET,200,1324,eu-west,
2026-04-12T06:50:16Z,R11549,U1154,payment-service,/payments,POST,301,324,us-east,
2026-04-12T06:50:17Z,R26309,U0542,search-service,/search/results,GET,200,541,eu-west,
2026-04-12T06:50:48Z,R20483,U2376,auth-service,/token/refresh,POST,200,84,eu-west,
2026-04-12T06:51:01Z,R36440,U1540,search-service,/search/filter,POST,200,809,eu-west,
2026-04-12T06:51:11Z,R13571,U1343,order-service,/orders/create,PUT,200,245,us-east,
2026-04-12T06:51:17Z,R00533,U0988,order-service,/orders,PUT,429,332,eu-central,
2026-04-12T06:51:25Z,R16491,U1104,notification-service,/notifications/send,GET,201,204,eu-west,
2026-04-12T06:51:40Z,R04443,U1725,auth-service,/login,POST,200,154,eu-west,
2026-04-12T06:51:52Z,R40671,U1237,notification-service,/notifications/status,POST,200,289,eu-central,
2026-04-12T06:52:11Z,R22235,U1096,order-service,/orders/update,GET,400,163,eu-west,
2026-04-12T06:52:25Z,R01818,U1396,notification-service,/notifications/status,POST,200,104,us-east,
2026-04-12T06:52:36Z,R45582,U0339,search-service,/search/autocomplete,GET,502,1713,eu-west,UpstreamFailure
2026-04-12T06:52:38Z,R26827,U1859,payment-service,/payments/refund,POST,404,635,eu-west,
2026-04-12T06:52:43Z,R10234,U1234,order-service,/orders,POST,200,196,eu-central,
2026-04-12T06:52:53Z,R31877,U0690,payment-service,/payments/refund,POST,200,688,eu-central,
2026-04-12T06:53:03Z,R48094,U1023,search-service,/search/filter,GET,200,1568,eu-central,
2026-04-12T06:53:05Z,R40277,U2095,auth-service,/register,POST,200,184,eu-west,
2026-04-12T06:53:12Z,R19535,U0050,payment-service,/payments,POST,200,384,eu-west,
2026-04-12T06:53:13Z,R01727,U1800,notification-service,/notifications/preferences,POST,200,234,eu-west,
2026-04-12T06:53:20Z,R06347,U1911,payment-service,/payments,POST,401,523,eu-central,
2026-04-12T06:53:21Z,R00177,U1150,auth-service,/logout,POST,200,132,eu-west,
2026-04-12T06:53:30Z,R28270,U2500,order-service,/orders,GET,200,25,eu-west,
2026-04-12T06:53:32Z,R38464,U0485,auth-service,/login,GET,200,141,eu-west,
2026-04-12T06:53:39Z,R41584,U0326,payment-service,/payments,PUT,503,1712,ap-east,Timeout
2026-04-12T06:54:03Z,R30309,U0930,order-service,/orders,GET,200,237,eu-west,
2026-04-12T06:54:10Z,R04413,U0959,search-service,/search/filter,GET,200,774,ap-east,
2026-04-12T06:54:13Z,R02504,U0790,search-service,/search/filter,GET,301,447,eu-central,
2026-04-12T06:54:34Z,R24205,U0534,order-service,/orders/update,DELETE,200,273,ap-east,
2026-04-12T06:55:37Z,R17498,U2365,payment-service,/payments/refund,POST,429,844,eu-west,
2026-04-12T06:55:37Z,R30283,U0131,order-service,/orders/create,GET,200,365,eu-central,
2026-04-12T06:56:03Z,R29636,U1883,search-service,/search/results,GET,200,921,eu-west,
2026-04-12T06:56:36Z,R37553,U0336,search-service,/search/results,GET,201,1581,eu-west,
2026-04-12T06:57:38Z,R33661,U1326,order-service,/orders/history,POST,400,407,eu-west,
2026-04-12T06:57:41Z,R08144,U2239,payment-service,/payments/confirm,GET,200,434,eu-west,
2026-04-12T06:57:52Z,R42300,U2103,auth-service,/logout,GET,201,106,eu-central,
2026-04-12T06:57:56Z,R04091,U2006,notification-service,/notifications/send,POST,200,251,eu-west,
2026-04-12T06:58:12Z,R06001,U2151,payment-service,/payments/confirm,POST,204,350,us-east,
2026-04-12T06:58:18Z,R19842,U0518,notification-service,/notifications/preferences,POST,200,189,eu-west,
2026-04-12T06:58:23Z,R02610,U0852,search-service,/search/autocomplete,GET,200,1631,eu-central,
2026-04-12T06:58:49Z,R13153,U0723,search-service,/search/autocomplete,GET,503,657,ap-east,Timeout
2026-04-12T06:59:17Z,R31998,U0792,search-service,/search/filter,POST,404,575,eu-central,
2026-04-12T06:59:27Z,R35971,U1583,auth-service,/password/reset,POST,200,23,eu-west,
2026-04-12T06:59:29Z,R16382,U1708,payment-service,/payments/confirm,GET,200,202,eu-west,
2026-04-12T06:59:37Z,R31063,U2012,payment-service,/payments/status,POST,200,769,eu-central,
2026-04-12T06:59:49Z,R07061,U0802,auth-service,/token/refresh,POST,200,147,us-east,
2026-04-12T06:59:49Z,R39631,U0893,search-service,/search/filter,GET,200,1588,eu-west,
2026-04-12T06:59:58Z,R09348,U1024,order-service,/orders/history,POST,200,20,eu-west,
2026-04-12T07:00:18Z,R03951,U0642,notification-service,/notifications/status,POST,200,220,eu-west,
2026-04-12T07:00:52Z,R39852,U1416,notification-service,/notifications/status,GET,200,148,eu-west,
2026-04-12T07:01:10Z,R12284,U1412,search-service,/search,GET,201,553,eu-west,
2026-04-12T07:01:38Z,R15039,U0272,order-service,/orders/history,GET,200,70,eu-west,
2026-04-12T07:01:43Z,R38518,U1617,payment-service,/payments/confirm,POST,200,695,ap-east,
2026-04-12T07:01:45Z,R41538,U1165,auth-service,/login,GET,200,194,eu-central,
2026-04-12T07:01:54Z,R04254,U1457,order-service,/orders/update,GET,200,168,us-east,
2026-04-12T07:02:07Z,R45609,U1107,payment-service,/payments,POST,200,667,ap-east,
2026-04-12T07:02:10Z,R47782,U0996,payment-service,/payments/refund,PUT,500,2123,eu-west,InternalError
2026-04-12T07:02:47Z,R02371,U1050,notification-service,/notifications/status,POST,502,1144,eu-central,UpstreamFailure
2026-04-12T07:03:10Z,R24929,U0445,order-service,/orders/create,PUT,200,363,eu-west,
2026-04-12T07:03:13Z,R03890,U0168,notification-service,/notifications/preferences,PUT,401,133,eu-west,
2026-04-12T07:03:18Z,R35119,U0771,order-service,/orders/history,GET,200,304,eu-west,
2026-04-12T07:03:53Z,R12182,U1065,payment-service,/payments,POST,503,1500,eu-west,ServiceUnavailable
2026-04-12T07:03:54Z,R14275,U2386,search-service,/search/filter,GET,301,214,eu-west,
2026-04-12T07:03:59Z,R05688,U2369,auth-service,/logout,PUT,200,179,us-east,
2026-04-12T07:04:38Z,R14682,U1952,search-service,/search/filter,GET,503,1910,ap-east,Timeout
2026-04-12T07:04:46Z,R40562,U2480,payment-service,/payments/status,POST,200,732,eu-west,
2026-04-12T07:04:50Z,R36278,U1168,search-service,/search/autocomplete,GET,200,671,eu-west,
2026-04-12T07:05:04Z,R33374,U2362,payment-service,/payments/refund,POST,200,447,eu-west,
2026-04-12T07:05:10Z,R06984,U1682,order-service,/orders/update,GET,200,222,eu-central,
2026-04-12T07:05:50Z,R05534,U1839,order-service,/orders/create,DELETE,500,1022,eu-west,Timeout
2026-04-12T07:05:58Z,R26122,U1320,search-service,/search/results,GET,200,1261,ap-east,
2026-04-12T07:06:16Z,R30039,U1144,payment-service,/payments/status,GET,200,1231,eu-west,
2026-04-12T07:06:38Z,R12914,U2297,search-service,/search/filter,GET,403,1777,eu-central,
2026-04-12T07:06:44Z,R04886,U1049,auth-service,/register,GET,200,246,eu-central,
2026-04-12T07:07:03Z,R05124,U0221,payment-service,/payments/status,POST,200,243,eu-west,
2026-04-12T07:07:16Z,R26774,U1031,payment-service,/payments,PUT,200,422,eu-west,
2026-04-12T07:07:23Z,R40999,U0770,notification-service,/notifications/send,PUT,200,280,eu-central,
2026-04-12T07:07:39Z,R29174,U1376,notification-service,/notifications/status,POST,404,189,us-east,
2026-04-12T07:07:58Z,R40344,U1543,auth-service,/logout,POST,200,189,eu-central,
2026-04-12T07:08:29Z,R42687,U1907,payment-service,/payments,POST,504,2138,eu-west,Timeout
2026-04-12T07:08:30Z,R25586,U2263,auth-service,/logout,POST,301,69,eu-west,
2026-04-12T07:08:37Z,R01939,U2129,auth-service,/login,GET,302,79,eu-west,
2026-04-12T07:08:43Z,R36756,U0387,search-service,/search/autocomplete,GET,200,1472,eu-west,
2026-04-12T07:08:45Z,R42473,U2269,order-service,/orders/checkout,PUT,200,102,eu-central,
2026-04-12T07:08:49Z,R29498,U2226,auth-service,/register,POST,401,57,eu-central,
2026-04-12T07:08:55Z,R32558,U1497,search-service,/search/filter,GET,403,451,ap-east,
2026-04-12T07:08:57Z,R39471,U2388,notification-service,/notifications/status,GET,200,173,ap-east,
2026-04-12T07:09:04Z,R08564,U1072,search-service,/search/results,GET,504,2176,eu-west,GatewayTimeout
2026-04-12T07:09:14Z,R20958,U0672,auth-service,/login,POST,201,140,eu-central,
2026-04-12T07:09:30Z,R16842,U1831,auth-service,/register,POST,200,86,eu-central,
2026-04-12T07:10:01Z,R03749,U0357,payment-service,/payments/refund,POST,200,158,eu-west,
2026-04-12T07:10:06Z,R16220,U0981,order-service,/orders/history,PUT,200,305,eu-central,
2026-04-12T07:10:24Z,R27346,U1424,notification-service,/notifications/preferences,POST,200,154,eu-west,
2026-04-12T07:10:26Z,R40401,U0786,search-service,/search/filter,GET,200,785,eu-central,
2026-04-12T07:10:33Z,R02488,U0601,auth-service,/register,POST,200,103,us-east,
2026-04-12T07:10:37Z,R05805,U1340,payment-service,/payments/status,POST,204,1865,eu-central,
2026-04-12T07:10:38Z,R22129,U2480,order-service,/orders/history,POST,400,281,eu-west,
2026-04-12T07:10:39Z,R28256,U1969,auth-service,/logout,GET,200,87,eu-central,
2026-04-12T07:10:40Z,R23662,U0594,notification-service,/notifications/status,PUT,200,145,eu-west,
2026-04-12T07:10:40Z,R47155,U1586,payment-service,/payments/status,POST,503,2192,eu-central,Timeout
2026-04-12T07:11:01Z,R44984,U1997,search-service,/search/autocomplete,GET,200,604,eu-west,
2026-04-12T07:11:11Z,R42393,U0296,order-service,/orders,POST,200,194,ap-east,
2026-04-12T07:11:20Z,R30410,U0119,notification-service,/notifications/send,POST,200,132,us-east,
2026-04-12T07:11:27Z,R15938,U1615,search-service,/search/autocomplete,GET,429,498,us-east,
2026-04-12T07:11:28Z,R25233,U2292,payment-service,/payments/refund,POST,200,329,eu-west,
2026-04-12T07:11:37Z,R25881,U1585,notification-service,/notifications/send,PUT,200,43,eu-west,
2026-04-12T07:11:46Z,R30233,U0746,payment-service,/payments,POST,200,368,ap-east,
2026-04-12T07:11:55Z,R42190,U1176,order-service,/orders/checkout,DELETE,200,191,eu-central,
2026-04-12T07:11:58Z,R07929,U2006,payment-service,/payments/refund,POST,201,254,eu-central,
2026-04-12T07:12:26Z,R35713,U2415,search-service,/search,GET,200,517,eu-west,
2026-04-12T07:12:32Z,R07411,U1336,notification-service,/notifications/status,GET,201,266,us-east,
2026-04-12T07:12:36Z,R04025,U2105,payment-service,/payments,POST,500,943,eu-central,Timeout
2026-04-12T07:12:41Z,R09392,U1503,search-service,/search/filter,GET,200,1445,eu-west,
2026-04-12T07:12:46Z,R48813,U0493,order-service,/orders/history,DELETE,201,205,eu-west,
2026-04-12T07:12:50Z,R09267,U1838,auth-service,/logout,POST,200,90,eu-west,
2026-04-12T07:12:50Z,R40655,U2452,auth-service,/password/reset,POST,200,155,eu-central,
2026-04-12T07:12:51Z,R08178,U2239,order-service,/orders,DELETE,403,468,eu-west,
2026-04-12T07:12:56Z,R10745,U1410,search-service,/search/autocomplete,GET,200,666,eu-central,
2026-04-12T07:13:07Z,R25947,U1226,notification-service,/notifications/status,POST,200,258,ap-east,
2026-04-12T07:14:10Z,R23015,U1876,search-service,/search/results,GET,200,429,eu-west,
2026-04-12T07:14:25Z,R02619,U0520,search-service,/search/filter,GET,200,1172,eu-west,
2026-04-12T07:15:03Z,R46087,U0027,search-service,/search/filter,GET,200,1596,eu-west,
2026-04-12T07:15:32Z,R42298,U1830,order-service,/orders/checkout,POST,200,294,eu-west,
2026-04-12T07:15:57Z,R42704,U2452,auth-service,/login,POST,200,177,eu-west,
2026-04-12T07:16:05Z,R10495,U0697,order-service,/orders/create,PUT,200,140,eu-central,
2026-04-12T07:16:05Z,R18119,U1773,notification-service,/notifications/preferences,GET,200,284,us-east,
2026-04-12T07:16:12Z,R30493,U0553,payment-service,/payments/refund,PUT,500,2046,eu-central,Timeout
2026-04-12T07:16:21Z,R37744,U0543,order-service,/orders/create,POST,404,233,eu-central,
2026-04-12T07:16:33Z,R02176,U1579,order-service,/orders/history,GET,201,262,ap-east,
2026-04-12T07:16:38Z,R07649,U0776,order-service,/orders/history,GET,200,139,eu-west,
2026-04-12T07:16:38Z,R16834,U0610,auth-service,/token/refresh,POST,200,81,eu-central,
2026-04-12T07:16:42Z,R30012,U1395,auth-service,/login,PUT,204,169,eu-central,
2026-04-12T07:16:57Z,R48027,U0028,order-service,/orders/update,POST,200,173,eu-central,
2026-04-12T07:16:59Z,R21432,U1278,search-service,/search/autocomplete,GET,200,877,ap-east,
2026-04-12T07:17:05Z,R36320,U0070,auth-service,/login,POST,201,144,eu-west,
2026-04-12T07:17:29Z,R00015,U0887,search-service,/search/filter,GET,200,1630,eu-west,
2026-04-12T07:17:30Z,R15640,U0073,payment-service,/payments/status,POST,500,1527,eu-central,DatabaseError
2026-04-12T07:18:10Z,R30312,U1444,search-service,/search/filter,GET,200,589,ap-east,
2026-04-12T07:18:19Z,R41529,U0869,auth-service,/password/reset,POST,200,165,eu-west,
2026-04-12T07:18:30Z,R47752,U0987,notification-service,/notifications/send,POST,404,118,eu-west,
2026-04-12T07:18:33Z,R03688,U2286,search-service,/search/filter,GET,200,538,eu-west,
2026-04-12T07:18:51Z,R30885,U0259,search-service,/search/filter,GET,401,671,eu-west,
2026-04-12T07:18:52Z,R12593,U0066,order-service,/orders/history,POST,200,180,eu-west,
2026-04-12T07:19:05Z,R42265,U0363,auth-service,/token/refresh,POST,204,169,eu-west,
2026-04-12T07:19:13Z,R13645,U1510,payment-service,/payments,POST,502,1803,us-east,UpstreamFailure
2026-04-12T07:19:17Z,R23249,U0870,notification-service,/notifications/preferences,PUT,200,222,eu-west,
2026-04-12T07:19:18Z,R42551,U0522,payment-service,/payments/status,POST,401,708,eu-west,
2026-04-12T07:19:34Z,R45248,U2284,search-service,/search/autocomplete,GET,200,351,eu-west,
2026-04-12T07:19:35Z,R18170,U0632,order-service,/orders,GET,400,341,ap-east,
2026-04-12T07:19:39Z,R41365,U0330,auth-service,/logout,GET,200,228,eu-central,
2026-04-12T07:19:49Z,R35491,U1251,auth-service,/logout,POST,200,145,eu-central,
2026-04-12T07:20:04Z,R29233,U1101,order-service,/orders/history,GET,200,222,us-east,
2026-04-12T07:20:15Z,R12725,U0891,auth-service,/password/reset,POST,403,208,eu-central,
2026-04-12T07:20:33Z,R28036,U1701,order-service,/orders/update,GET,200,254,eu-west,
2026-04-12T07:20:42Z,R04751,U0007,payment-service,/payments/confirm,POST,200,407,eu-central,
2026-04-12T07:21:08Z,R09871,U0731,order-service,/orders,POST,200,88,eu-west,
2026-04-12T07:21:14Z,R20806,U1803,payment-service,/payments/status,POST,200,20,us-east,
2026-04-12T07:21:38Z,R49129,U1174,payment-service,/payments/status,DELETE,200,238,ap-east,
2026-04-12T07:22:18Z,R22899,U2245,order-service,/orders/checkout,GET,400,308,eu-central,
2026-04-12T07:22:21Z,R01820,U0419,search-service,/search/autocomplete,GET,401,538,eu-west,
2026-04-12T07:22:40Z,R35770,U1701,order-service,/orders/history,POST,404,330,us-east,
2026-04-12T07:22:56Z,R00515,U1135,auth-service,/register,GET,200,969,us-east,
2026-04-12T07:23:06Z,R19222,U1491,notification-service,/notifications/send,POST,200,22,eu-central,
2026-04-12T07:23:10Z,R32721,U1903,order-service,/orders/history,POST,200,163,us-east,
2026-04-12T07:23:14Z,R27239,U1619,notification-service,/notifications/send,POST,200,243,us-east,
2026-04-12T07:23:18Z,R21298,U0452,notification-service,/notifications/send,POST,503,2055,eu-west,Timeout
2026-04-12T07:23:36Z,R28340,U1715,payment-service,/payments/refund,PUT,200,734,eu-west,
2026-04-12T07:24:04Z,R17748,U0337,payment-service,/payments/confirm,POST,200,203,ap-east,
2026-04-12T07:24:13Z,R14520,U0388,order-service,/orders,POST,503,1595,eu-central,ServiceUnavailable
2026-04-12T07:24:19Z,R24960,U1183,notification-service,/notifications/preferences,POST,404,196,ap-east,
2026-04-12T07:24:32Z,R18038,U2362,order-service,/orders/checkout,GET,404,113,eu-west,
2026-04-12T07:24:49Z,R41747,U0258,order-service,/orders/history,POST,200,211,eu-west,
2026-04-12T07:25:07Z,R30230,U1028,auth-service,/login,POST,200,131,eu-central,
2026-04-12T07:25:23Z,R09289,U2107,notification-service,/notifications/status,POST,400,281,eu-west,
2026-04-12T07:25:47Z,R40636,U2433,search-service,/search/autocomplete,GET,200,496,eu-west,
2026-04-12T07:25:50Z,R07708,U0796,auth-service,/logout,POST,200,117,ap-east,
2026-04-12T07:25:57Z,R27915,U0914,notification-service,/notifications/send,POST,201,935,eu-west,
2026-04-12T07:26:17Z,R03301,U2474,order-service,/orders/checkout,GET,403,295,eu-central,
2026-04-12T07:27:30Z,R27926,U0709,search-service,/search/results,GET,200,321,eu-west,
2026-04-12T07:27:43Z,R01846,U0653,auth-service,/token/refresh,POST,200,108,eu-west,
2026-04-12T07:27:56Z,R32810,U1395,auth-service,/logout,POST,200,197,eu-west,
2026-04-12T07:28:06Z,R45473,U1031,payment-service,/payments/status,POST,200,743,eu-west,
2026-04-12T07:28:14Z,R24083,U1134,search-service,/search/results,GET,204,193,eu-central,
2026-04-12T07:28:27Z,R00710,U0820,order-service,/orders/create,GET,429,320,eu-west,
2026-04-12T07:28:31Z,R34705,U0965,auth-service,/token/refresh,POST,401,198,eu-central,
2026-04-12T07:28:37Z,R26095,U1746,order-service,/orders/history,POST,200,207,eu-west,
2026-04-12T07:28:40Z,R41299,U0781,payment-service,/payments,POST,404,206,eu-west,
2026-04-12T07:28:56Z,R21544,U0296,auth-service,/token/refresh,PUT,200,157,eu-central,
2026-04-12T07:28:58Z,R33918,U0189,payment-service,/payments/status,DELETE,200,547,eu-central,
2026-04-12T07:29:11Z,R16821,U1127,payment-service,/payments,GET,200,367,eu-west,
2026-04-12T07:29:29Z,R38768,U1263,auth-service,/password/reset,POST,200,140,eu-west,
2026-04-12T07:29:32Z,R32329,U2063,notification-service,/notifications/preferences,POST,200,146,eu-west,
2026-04-12T07:29:52Z,R23740,U1702,auth-service,/logout,POST,200,104,us-east,
2026-04-12T07:29:55Z,R37569,U1016,auth-service,/login,POST,200,191,eu-central,
2026-04-12T07:29:57Z,R46045,U0551,payment-service,/payments/confirm,POST,200,388,eu-west,
2026-04-12T07:30:08Z,R06692,U0086,auth-service,/token/refresh,POST,200,152,eu-central,
2026-04-12T07:30:23Z,R11589,U2456,auth-service,/token/refresh,POST,204,80,eu-west,
2026-04-12T07:30:28Z,R03568,U0633,order-service,/orders/history,PUT,200,186,eu-west,
2026-04-12T07:30:46Z,R34143,U1665,order-service,/orders/history,POST,200,226,eu-west,
2026-04-12T07:30:47Z,R11086,U0546,order-service,/orders/create,POST,200,362,eu-west,
2026-04-12T07:31:00Z,R47862,U0522,order-service,/orders/update,POST,200,239,eu-central,
2026-04-12T07:31:51Z,R43998,U1963,payment-service,/payments/refund,POST,200,347,eu-central,
2026-04-12T07:31:58Z,R03048,U0493,order-service,/orders/create,POST,200,294,us-east,
2026-04-12T07:31:58Z,R07363,U2040,payment-service,/payments,POST,200,1112,ap-east,
2026-04-12T07:32:06Z,R31940,U1514,search-service,/search,GET,200,568,ap-east,
2026-04-12T07:32:08Z,R49141,U2302,order-service,/orders,POST,200,207,eu-central,
2026-04-12T07:32:32Z,R01853,U0561,payment-service,/payments/status,POST,500,1789,eu-west,Timeout
2026-04-12T07:32:45Z,R33981,U2179,order-service,/orders,POST,200,261,ap-east,
2026-04-12T07:32:53Z,R10674,U1815,order-service,/orders/create,GET,401,176,eu-central,
2026-04-12T07:32:55Z,R44056,U0796,search-service,/search/filter,GET,404,727,eu-west,
2026-04-12T07:33:09Z,R37912,U1627,payment-service,/payments/confirm,GET,200,1409,us-east,
2026-04-12T07:33:16Z,R44496,U0284,notification-service,/notifications/preferences,GET,200,192,eu-west,
2026-04-12T07:33:37Z,R47985,U0526,search-service,/search/autocomplete,GET,200,1761,eu-central,
2026-04-12T07:33:38Z,R11347,U1507,payment-service,/payments,GET,500,1600,eu-central,DatabaseError
2026-04-12T07:33:38Z,R43391,U0693,auth-service,/logout,PUT,200,99,eu-central,
2026-04-12T07:33:44Z,R05039,U1998,search-service,/search/autocomplete,GET,200,1274,eu-central,
2026-04-12T07:33:45Z,R20681,U2024,notification-service,/notifications/status,GET,204,177,eu-west,
2026-04-12T07:33:50Z,R04269,U0143,order-service,/orders,GET,404,265,eu-west,
2026-04-12T07:33:52Z,R48573,U2405,search-service,/search,GET,200,1046,eu-west,
2026-04-12T07:34:02Z,R31675,U2027,auth-service,/login,POST,301,200,eu-west,
